variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_8354_S84760	2021-04-21	0.97277
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-21	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_8890_S85900	2021-04-23	0.965
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-23	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_8891_S85892	2021-04-27	0.99343
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-04-27	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_8892_S85918	2021-05-01	0.03235735596793
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_8892_S85918	2021-05-01	0.967632903414963
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-01	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9177_S86217	2021-05-03	0.98731
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-03	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9178_S86198	2021-05-07	0.994
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-07	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9179_S86522	2021-05-09	0.0657895202722081
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9179_S86522	2021-05-09	0.83424801101862
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-09	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9179_S86522	2021-05-09	0.0999536169896364
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9277_S87136	2021-05-11	0.089351
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9277_S87136	2021-05-11	0.83777
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-11	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9277_S87136	2021-05-11	0.068581
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9278_S87117	2021-05-15	0.1331
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9278_S87117	2021-05-15	0.83572
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-15	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9737_S87789	2021-05-17	0.182572276296269
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9737_S87789	2021-05-17	0.817418677859391
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-17	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9738_S87770	2021-05-19	0.94454
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-19	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9739_S87891	2021-05-21	0.99507
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-21	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_9740_S87880	2021-05-23	0.99523
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-23	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11285_S89616	2021-05-27	0.97776
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-27	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11286_S89604	2021-05-29	0.0552284940573543
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11286_S89604	2021-05-29	0.94476193029696
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-05-29	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11348_S90213	2021-06-06	0.99515
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-06	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11974_S91160	2021-06-18	0.493111078510477
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_11974_S91160	2021-06-18	0.506882808870633
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-06-18	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_12880_S91944	2021-07-04	0.99786
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-04	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_14014_S93982	2021-07-20	0.99821
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-20	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_14015_S94005	2021-07-24	0.98928
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-24	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_14417_S95104	2021-07-28	0.9903
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-07-28	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_14416_S95100	2021-08-01	0.99007
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-01	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_14873_S95664	2021-08-03	0.99562
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-03	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-07	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-07	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-07	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-07	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-08-07	0
